Country,Admin 1,Admin 2,Market Name,Commodity,Price Type,Price Date,Collection Frequency,Price,Unit,Currency,Data Source,Trend,Pewi,ALPS Phase,Data Type,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/04/2021,Monthly,1800.000000,2.8 KG,NGN,WFP,1548.2957,1.2213,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/05/2021,Monthly,1800.000000,2.8 KG,NGN,WFP,1568.3667,1.1178,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/06/2021,Monthly,1820.000000,2.8 KG,NGN,WFP,1659.1765,0.7776,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/07/2021,Monthly,1800.000000,2.8 KG,NGN,WFP,1617.2593,0.8836,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/08/2021,Monthly,1926.000000,2.8 KG,NGN,WFP,1852.6666,0.3570,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/09/2021,Monthly,2000.000000,2.8 KG,NGN,WFP,1701.0667,1.4363,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/10/2021,Monthly,2000.000000,2.8 KG,NGN,WFP,1640.6984,1.6904,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/11/2021,Monthly,2000.000000,2.8 KG,NGN,WFP,1726.0758,1.2781,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/12/2021,Monthly,2000.000000,2.8 KG,NGN,WFP,1730.6522,1.2475,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/01/2022,Monthly,2000.000000,2.8 KG,NGN,WFP,1761.6805,1.0995,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/02/2022,Monthly,2000.000000,2.8 KG,NGN,WFP,1832.3334,0.7750,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/03/2022,Monthly,2000.000000,2.8 KG,NGN,WFP,1800.6410,0.9210,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/04/2022,Monthly,2126.000000,2.8 KG,NGN,WFP,1861.1605,1.2161,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/05/2022,Monthly,2326.000000,2.8 KG,NGN,WFP,1917.9404,1.8308,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/02/2023,Monthly,3332.000000,2.8 KG,NGN,WFP,2265.8640,4.0786,Crisis,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/03/2023,Monthly,3450.000000,2.8 KG,NGN,WFP,2303.3247,3.8349,Crisis,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/04/2023,Monthly,3920.000000,2.8 KG,NGN,WFP,2479.1055,4.1182,Crisis,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/05/2023,Monthly,3920.000000,2.8 KG,NGN,WFP,2573.3691,3.4744,Crisis,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/06/2023,"Monthly,Weekly",3774.000000,2.8 KG,NGN,WFP,2714.1099,2.5961,Crisis,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/07/2023,Weekly,3595.833336,2.8 KG,NGN,WFP,2701.1660,2.1240,Crisis,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/08/2023,Weekly,3500.000000,2.8 KG,NGN,WFP,2920.8237,1.3634,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/09/2023,Weekly,3500.000000,2.8 KG,NGN,WFP,2816.4158,1.5872,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/10/2023,Weekly,3500.000000,2.8 KG,NGN,WFP,2787.7351,1.6299,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/11/2023,Weekly,3868.421149,2.8 KG,NGN,WFP,2949.4487,2.0478,Crisis,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/09/2024,Weekly,6233.333372,2.8 KG,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/10/2024,Weekly,6262.500080,2.8 KG,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/11/2024,Weekly,6700.000000,2.8 KG,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/01/2025,Weekly,7000.000000,2.8 KG,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/05/2025,Weekly,6169.4922,2.8 KG,NGN,WFP,,,,Forecast,6665.8223,5673.1621,"AR(2),I(1),MA(1)"
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/06/2025,Weekly,7325.9868,2.8 KG,NGN,WFP,,,,Forecast,7847.8696,6804.1040,"AR(2),I(1),MA(0)"
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/07/2025,Weekly,7354.1641,2.8 KG,NGN,WFP,,,,Forecast,7876.0469,6832.2813,"AR(2),I(1),MA(0)"
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/08/2025,Weekly,7348.6123,2.8 KG,NGN,WFP,,,,Forecast,7870.4951,6826.7295,"AR(2),I(1),MA(0)"
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/09/2025,Weekly,7368.6299,2.8 KG,NGN,WFP,,,,Forecast,7890.5127,6846.7471,"AR(2),I(1),MA(0)"
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/10/2025,Weekly,7378.5356,2.8 KG,NGN,WFP,,,,Forecast,7900.4185,6856.6528,"AR(2),I(1),MA(0)"
Nigeria,Borno,Maiduguri,Custom,Rice (imported),Retail,15/11/2025,Weekly,7389.0020,2.8 KG,NGN,WFP,,,,Forecast,7910.8848,6867.1191,"AR(2),I(1),MA(0)"
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/06/2016,Monthly,868.000000,2.7 KG,NGN,WFP,543.2116,1.2266,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/07/2016,Monthly,771.000000,2.7 KG,NGN,WFP,494.9259,1.0426,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/08/2016,Monthly,820.000000,2.7 KG,NGN,WFP,643.6164,0.6661,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/09/2016,Monthly,771.000000,2.7 KG,NGN,WFP,568.9259,0.7631,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/10/2016,Monthly,771.000000,2.7 KG,NGN,WFP,549.2761,0.8374,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/11/2016,Monthly,723.000000,2.7 KG,NGN,WFP,579.5199,0.5419,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/12/2016,Monthly,771.000000,2.7 KG,NGN,WFP,465.5547,1.1535,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/01/2017,Monthly,820.000000,2.7 KG,NGN,WFP,497.7214,1.2171,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/02/2017,Monthly,839.000000,2.7 KG,NGN,WFP,640.3514,0.7502,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/03/2017,Monthly,839.000000,2.7 KG,NGN,WFP,568.2085,1.0227,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/04/2017,Monthly,771.000000,2.7 KG,NGN,WFP,613.4942,0.5948,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/05/2017,Monthly,797.000000,2.7 KG,NGN,WFP,645.9228,0.5706,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/06/2017,Monthly,839.000000,2.7 KG,NGN,WFP,720.1898,0.4487,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/07/2017,Monthly,820.000000,2.7 KG,NGN,WFP,671.9041,0.5593,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/08/2017,Monthly,1688.000000,2.7 KG,NGN,WFP,820.5945,3.2758,Crisis,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/09/2017,Monthly,839.000000,2.7 KG,NGN,WFP,745.9041,0.3516,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/10/2017,Monthly,685.000000,2.7 KG,NGN,WFP,726.2543,-0.1558,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/11/2017,Monthly,714.000000,2.7 KG,NGN,WFP,756.4980,-0.1605,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/12/2017,Monthly,723.000000,2.7 KG,NGN,WFP,642.5328,0.3039,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/01/2018,Monthly,723.000000,2.7 KG,NGN,WFP,674.6995,0.1824,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/02/2018,Monthly,1205.000000,2.7 KG,NGN,WFP,817.3295,1.4641,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/03/2018,Monthly,771.000000,2.7 KG,NGN,WFP,745.1866,0.0975,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/04/2018,Monthly,743.000000,2.7 KG,NGN,WFP,790.4724,-0.1793,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/05/2018,Monthly,791.000000,2.7 KG,NGN,WFP,822.9009,-0.1205,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/06/2018,Monthly,804.000000,2.7 KG,NGN,WFP,897.1678,-0.3519,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/07/2018,Monthly,675.000000,2.7 KG,NGN,WFP,848.8821,-0.6567,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/08/2018,Monthly,675.000000,2.7 KG,NGN,WFP,997.5726,-1.2182,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/09/2018,Monthly,820.000000,2.7 KG,NGN,WFP,922.8821,-0.3885,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/10/2018,Monthly,964.000000,2.7 KG,NGN,WFP,903.2324,0.2295,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/11/2018,Monthly,868.000000,2.7 KG,NGN,WFP,933.4761,-0.2473,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/12/2018,Monthly,768.000000,2.7 KG,NGN,WFP,819.5109,-0.1945,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/01/2019,Monthly,916.000000,2.7 KG,NGN,WFP,851.6776,0.2429,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/02/2019,Monthly,868.000000,2.7 KG,NGN,WFP,994.3076,-0.4770,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/03/2019,Monthly,675.000000,2.7 KG,NGN,WFP,922.1647,-0.9334,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/04/2019,Monthly,771.000000,2.7 KG,NGN,WFP,967.4504,-0.7419,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/05/2019,Monthly,771.000000,2.7 KG,NGN,WFP,786.9167,-0.1060,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/06/2019,Monthly,820.000000,2.7 KG,NGN,WFP,832.1111,-0.0818,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/07/2019,Monthly,787.000000,2.7 KG,NGN,WFP,765.0500,0.1503,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/08/2019,Monthly,783.000000,2.7 KG,NGN,WFP,974.1818,-1.2834,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/09/2019,Monthly,762.000000,2.7 KG,NGN,WFP,779.1250,-0.1164,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/10/2019,Monthly,781.000000,2.7 KG,NGN,WFP,781.3461,-0.0024,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/11/2019,Monthly,783.000000,2.7 KG,NGN,WFP,755.2321,0.1934,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/12/2019,Monthly,781.000000,2.7 KG,NGN,WFP,746.4500,0.2434,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/01/2020,Monthly,775.000000,2.7 KG,NGN,WFP,793.0000,-0.1283,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/02/2020,Monthly,868.000000,2.7 KG,NGN,WFP,925.8823,-0.4160,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/03/2020,Monthly,916.000000,2.7 KG,NGN,WFP,788.6250,0.9137,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/04/2020,Monthly,893.000000,2.7 KG,NGN,WFP,788.6711,0.7501,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/05/2020,Monthly,949.000000,2.7 KG,NGN,WFP,827.5625,0.8724,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/06/2020,Monthly,916.000000,2.7 KG,NGN,WFP,855.2154,0.4401,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/07/2020,Monthly,955.000000,2.7 KG,NGN,WFP,817.9572,0.9890,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/08/2020,Monthly,989.000000,2.7 KG,NGN,WFP,1006.1334,-0.1249,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/09/2020,Monthly,1034.000000,2.7 KG,NGN,WFP,871.1875,1.1765,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/10/2020,Monthly,781.000000,2.7 KG,NGN,WFP,819.9529,-0.2839,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/11/2020,Monthly,1049.000000,2.7 KG,NGN,WFP,861.9556,1.3450,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/12/2020,Monthly,1055.000000,2.7 KG,NGN,WFP,864.7263,1.3500,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/01/2021,Monthly,1057.000000,2.7 KG,NGN,WFP,911.0100,1.0319,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/02/2021,Monthly,1057.000000,2.7 KG,NGN,WFP,1021.9619,0.2497,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/03/2021,Monthly,1157.000000,2.7 KG,NGN,WFP,936.6545,1.5406,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/04/2021,Monthly,1302.000000,2.7 KG,NGN,WFP,975.8782,2.1742,Crisis,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/05/2021,Monthly,1335.000000,2.7 KG,NGN,WFP,1022.0833,2.0081,Crisis,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/06/2021,Monthly,1369.000000,2.7 KG,NGN,WFP,1071.4509,1.8539,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/07/2021,Monthly,1350.000000,2.7 KG,NGN,WFP,1046.3148,1.8394,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/08/2021,Monthly,1398.000000,2.7 KG,NGN,WFP,1221.9298,1.0627,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/09/2021,Monthly,1350.000000,2.7 KG,NGN,WFP,1105.3083,1.4567,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/10/2021,Monthly,1350.000000,2.7 KG,NGN,WFP,1078.2301,1.5896,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/11/2021,Monthly,1350.000000,2.7 KG,NGN,WFP,1115.2424,1.3589,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/12/2021,Monthly,1350.000000,2.7 KG,NGN,WFP,1119.2319,1.3234,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/01/2022,Monthly,1350.000000,2.7 KG,NGN,WFP,1159.6736,1.0875,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/02/2022,Monthly,1350.000000,2.7 KG,NGN,WFP,1254.6466,0.5474,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/03/2022,Monthly,1350.000000,2.7 KG,NGN,WFP,1181.5513,0.9658,Stress,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/04/2022,Monthly,1398.000000,2.7 KG,NGN,WFP,1216.8518,1.0361,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/05/2022,Monthly,1435.000000,2.7 KG,NGN,WFP,1256.7858,1.0172,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/02/2023,Monthly,2012.000000,2.7 KG,NGN,WFP,1489.9320,2.7943,Crisis,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/03/2023,Monthly,1986.000000,2.7 KG,NGN,WFP,1443.6169,2.7341,Crisis,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/04/2023,Monthly,2133.000000,2.7 KG,NGN,WFP,1516.9069,2.9018,Crisis,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/05/2023,Monthly,2160.000000,2.7 KG,NGN,WFP,1574.7798,2.6163,Crisis,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/06/2023,"Monthly,Weekly",2080.000000,2.7 KG,NGN,WFP,1641.2626,1.9142,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/07/2023,Weekly,2000.000000,2.7 KG,NGN,WFP,1617.6172,1.6423,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/08/2023,Weekly,2045.833335,2.7 KG,NGN,WFP,1782.2637,1.1278,Alert,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/09/2023,Weekly,2300.000000,2.7 KG,NGN,WFP,1739.5643,2.3106,Crisis,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/10/2023,Weekly,2406.451607,2.7 KG,NGN,WFP,1755.0881,2.5624,Crisis,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/11/2023,Weekly,2463.157885,2.7 KG,NGN,WFP,1818.3667,2.4351,Crisis,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/09/2024,Weekly,4800.000000,2.7 KG,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/10/2024,Weekly,4950.000029,2.7 KG,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/11/2024,Weekly,5000.000000,2.7 KG,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/01/2025,Weekly,4800.000000,2.7 KG,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/05/2025,Weekly,4461.7041,2.7 KG,NGN,WFP,,,,Forecast,4737.7881,4185.6201,"AR(1),I(1),MA(1)"
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/06/2025,Weekly,4249.5527,2.7 KG,NGN,WFP,,,,Forecast,4540.9404,3958.1650,"AR(4),I(1),MA(0)"
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/07/2025,Weekly,4230.9839,2.7 KG,NGN,WFP,,,,Forecast,4522.3716,3939.5962,"AR(4),I(1),MA(0)"
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/08/2025,Weekly,4224.1572,2.7 KG,NGN,WFP,,,,Forecast,4515.5449,3932.7695,"AR(4),I(1),MA(0)"
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/09/2025,Weekly,4238.2109,2.7 KG,NGN,WFP,,,,Forecast,4529.5986,3946.8232,"AR(4),I(1),MA(0)"
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/10/2025,Weekly,4243.9590,2.7 KG,NGN,WFP,,,,Forecast,4535.3467,3952.5713,"AR(4),I(1),MA(0)"
Nigeria,Borno,Maiduguri,Custom,Rice (local),Retail,15/11/2025,Weekly,4254.9570,2.7 KG,NGN,WFP,,,,Forecast,4546.3447,3963.5693,"AR(4),I(1),MA(0)"
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/07/2017,Monthly,100.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/10/2017,Monthly,65.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/11/2017,Monthly,60.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/12/2017,Monthly,65.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/01/2018,Monthly,180.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/02/2018,Monthly,60.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/03/2018,Monthly,50.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/04/2018,Monthly,55.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/05/2018,Monthly,140.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/06/2018,Monthly,100.600000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/07/2018,Monthly,140.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/08/2018,Monthly,140.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/09/2018,Monthly,140.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/10/2018,Monthly,140.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/11/2018,Monthly,140.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/12/2018,Monthly,110.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/01/2019,Monthly,140.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/02/2019,Monthly,140.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/03/2019,Monthly,140.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/04/2019,Monthly,140.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/05/2019,Monthly,140.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/06/2019,Monthly,155.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/07/2019,Monthly,156.700000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/08/2019,Monthly,148.800000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/09/2019,Monthly,147.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/10/2019,Monthly,146.400000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/11/2019,Monthly,211.500000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/12/2019,Monthly,202.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/01/2020,Monthly,189.400000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/02/2020,Monthly,45.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/03/2020,Monthly,85.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/04/2020,Monthly,67.500000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/05/2020,Monthly,65.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/06/2020,Monthly,95.000000,250 G,NGN,WFP,,,,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/07/2020,Monthly,68.000000,250 G,NGN,WFP,134.8906,-1.7929,Normal,Aggregated,,,
Nigeria,Borno,Maiduguri,Custom,Salt,Retail,15/08/2020,Monthly,65.000000,250 G,NGN,WFP,,,,Aggregated,,,
